year,month,day,hour,temp,temp_source,rhum,rhum_source,prcp,prcp_source,wdir,wdir_source,wspd,wspd_source,pres,pres_source,cldc,cldc_source,coco,coco_source
2020,1,16,12,10.8,isd_lite,92,isd_lite,,,340,isd_lite,7.6,isd_lite,1015.7,isd_lite,6,isd_lite,,
2020,1,17,3,9.8,isd_lite,100,isd_lite,,,50,isd_lite,3.6,isd_lite,1018.4,isd_lite,,,,
2020,1,17,6,14.0,isd_lite,78,isd_lite,,,0,isd_lite,0.0,isd_lite,1018.5,isd_lite,,,,
2020,1,17,9,15.2,isd_lite,73,isd_lite,,,200,isd_lite,5.4,isd_lite,1016.4,isd_lite,,,,
2020,1,17,12,14.8,isd_lite,76,isd_lite,,,200,isd_lite,3.6,isd_lite,1016.5,isd_lite,3,isd_lite,,
2020,1,18,3,10.2,isd_lite,97,isd_lite,,,90,isd_lite,1.8,isd_lite,1020.2,isd_lite,,,,
2020,1,18,6,12.8,isd_lite,79,isd_lite,,,70,isd_lite,1.8,isd_lite,1021.8,isd_lite,6,isd_lite,,
2020,1,18,9,15.0,isd_lite,76,isd_lite,,,180,isd_lite,5.4,isd_lite,1018.6,isd_lite,5,isd_lite,,
2020,1,18,12,13.5,isd_lite,79,isd_lite,,,360,isd_lite,0.0,isd_lite,1018.2,isd_lite,2,isd_lite,,
2020,1,19,3,7.6,isd_lite,100,isd_lite,,,0,isd_lite,0.0,isd_lite,1021.1,isd_lite,,,,
2020,1,19,6,14.2,isd_lite,61,isd_lite,,,180,isd_lite,7.6,isd_lite,1021.7,isd_lite,,,,
2020,1,19,9,18.2,isd_lite,52,isd_lite,,,0,isd_lite,0.0,isd_lite,1018.8,isd_lite,,,,
2020,1,19,12,16.2,isd_lite,56,isd_lite,,,270,isd_lite,1.8,isd_lite,1017.8,isd_lite,,,,
2020,1,20,3,9.2,isd_lite,95,isd_lite,,,0,isd_lite,0.0,isd_lite,1019.1,isd_lite,6,isd_lite,,
2020,1,20,6,16.0,isd_lite,47,isd_lite,,,360,isd_lite,5.4,isd_lite,1019.1,isd_lite,2,isd_lite,,
2020,1,20,9,18.8,isd_lite,30,isd_lite,,,290,isd_lite,9.4,isd_lite,1016.9,isd_lite,7,isd_lite,,
2020,1,20,12,16.2,isd_lite,56,isd_lite,,,270,isd_lite,1.8,isd_lite,1016.9,isd_lite,7,isd_lite,,
2020,1,21,3,12.0,isd_lite,81,isd_lite,,,20,isd_lite,5.4,isd_lite,1020.1,isd_lite,6,isd_lite,,
2020,1,21,6,16.8,isd_lite,59,isd_lite,,,50,isd_lite,11.2,isd_lite,1020.6,isd_lite,7,isd_lite,,
2020,1,21,9,19.6,isd_lite,46,isd_lite,,,360,isd_lite,11.2,isd_lite,1018.3,isd_lite,6,isd_lite,,
2020,1,21,12,16.2,isd_lite,68,isd_lite,,,340,isd_lite,7.6,isd_lite,1018.7,isd_lite,6,isd_lite,,
2020,1,22,3,9.8,isd_lite,87,isd_lite,,,320,isd_lite,5.4,isd_lite,1023.2,isd_lite,,,,
2020,1,22,6,17.2,isd_lite,50,isd_lite,,,360,isd_lite,11.2,isd_lite,1023.2,isd_lite,,,,
2020,1,22,9,20.0,isd_lite,40,isd_lite,,,290,isd_lite,11.2,isd_lite,1020.5,isd_lite,,,,
2020,1,22,12,17.0,isd_lite,52,isd_lite,,,290,isd_lite,11.2,isd_lite,1019.7,isd_lite,,,,
2020,1,23,3,9.8,isd_lite,77,isd_lite,,,320,isd_lite,3.6,isd_lite,1021.1,isd_lite,,,,
2020,1,23,6,15.2,isd_lite,49,isd_lite,,,290,isd_lite,11.2,isd_lite,1021.9,isd_lite,,,,
2020,1,23,9,17.6,isd_lite,41,isd_lite,,,290,isd_lite,14.8,isd_lite,1019.1,isd_lite,,,,
2020,1,23,12,15.2,isd_lite,49,isd_lite,,,290,isd_lite,11.2,isd_lite,1017.8,isd_lite,2,isd_lite,,
2020,1,24,3,8.0,isd_lite,83,isd_lite,,,290,isd_lite,3.6,isd_lite,1018.3,isd_lite,2,isd_lite,,
2020,1,24,6,15.8,isd_lite,48,isd_lite,,,290,isd_lite,7.6,isd_lite,1017.7,isd_lite,,,,
2020,1,24,9,19.8,isd_lite,34,isd_lite,,,270,isd_lite,11.2,isd_lite,1014.6,isd_lite,,,,
2020,1,24,12,17.0,isd_lite,41,isd_lite,,,270,isd_lite,14.8,isd_lite,1014.8,isd_lite,,,,
2020,1,25,3,7.0,isd_lite,91,isd_lite,,,0,isd_lite,0.0,isd_lite,1018.8,isd_lite,4,isd_lite,,
2020,1,25,6,15.0,isd_lite,58,isd_lite,,,90,isd_lite,7.6,isd_lite,1018.7,isd_lite,4,isd_lite,,
2020,1,25,9,19.6,isd_lite,42,isd_lite,,,230,isd_lite,1.8,isd_lite,1015.3,isd_lite,3,isd_lite,,
2020,1,25,12,16.0,isd_lite,69,isd_lite,,,0,isd_lite,0.0,isd_lite,1015.3,isd_lite,4,isd_lite,,
2020,1,26,3,6.8,isd_lite,100,isd_lite,,,0,isd_lite,0.0,isd_lite,1017.9,isd_lite,,,,
2020,1,26,6,12.2,isd_lite,93,isd_lite,,,0,isd_lite,0.0,isd_lite,1017.4,isd_lite,,,,
2020,1,26,9,20.0,isd_lite,46,isd_lite,,,290,isd_lite,11.2,isd_lite,1014.8,isd_lite,,,,
2020,1,26,12,16.8,isd_lite,68,isd_lite,,,340,isd_lite,7.6,isd_lite,1013.5,isd_lite,,,,
2020,1,27,3,8.8,isd_lite,92,isd_lite,,,0,isd_lite,0.0,isd_lite,1014.9,isd_lite,7,isd_lite,,
2020,1,27,6,15.0,isd_lite,76,isd_lite,,,0,isd_lite,0.0,isd_lite,1014.7,isd_lite,7,isd_lite,,
2020,1,27,9,14.8,isd_lite,84,isd_lite,,,230,isd_lite,3.6,isd_lite,1012.8,isd_lite,8,isd_lite,,
